row,experiment_id,sample_id,platform_id,cell_type,category,general_cell_type,donor_tissue,sub_cell_type1,ts_timepoint,ResemblingNativeCellType,AdditionalProperty,GSE,GSM,SRR_accession,QC_summary,SRX_accession,SRS_accession,SRP_accession,GSE_accession,Sample_name,LibraryLayout,Model
ERP116751.ERX3494803.GPL16791,ERP116751,ERX3494803,GPL11154,"monocyte, treated",other,MCYTE.t,NA,NA,72h,,"pmid:32754155;developmental_stage:adult;disease_status:normal;phenotype:persistent inflammatory reaction;treatment:hrIFN-γ (25 ng/ml),Anti-Citrullinated ACPA-IC, huSurvivin/BIRC5 (1 ng/ml),hrM-CSF (0.5 ng/ml), hrGM-CSF (0.5 ng/ml), hypoxia, 39°C, 5% heat-inactivated human AB serum;timepoint:72h",,,ERR3473161,PASS,ERX3494803,ERS3646376,ERP116751,E-MTAB-8226:3C_72,,PAIRED,Illumina HiSeq 2000
ERP116751.ERX3494804.GPL16791,ERP116751,ERX3494804,GPL11154,"monocyte, treated",other,MCYTE.t,NA,NA,96h,,"pmid:32754155;developmental_stage:adult;disease_status:normal;phenotype:persistent inflammatory reaction;treatment:hrIFN-γ (25 ng/ml),Anti-Citrullinated ACPA-IC, huSurvivin/BIRC5 (1 ng/ml),hrM-CSF (0.5 ng/ml), hrGM-CSF (0.5 ng/ml), hypoxia, 39°C, 5% heat-inactivated human AB serum;timepoint:96h",,,ERR3473162,PASS,ERX3494804,ERS3646377,ERP116751,E-MTAB-8226:3C_96,,PAIRED,Illumina HiSeq 2000
ERP116751.ERX3494805.GPL16791,ERP116751,ERX3494805,GPL11154,"monocyte, treated",other,MCYTE.t,NA,NA,24h,,"pmid:32754155;developmental_stage:adult;disease_status:normal;phenotype:resolving inflammatory reaction;treatment:hrIL-10 (20 ng/ml), hypoxia, 37°C, 1% heat-inactivated human AB serum;timepoint:24h",,,ERR3473163,PASS,ERX3494805,ERS3646378,ERP116751,E-MTAB-8226:1A_24,,PAIRED,Illumina HiSeq 2000
ERP116751.ERX3494806.GPL16791,ERP116751,ERX3494806,GPL11154,"monocyte, treated",other,MCYTE.t,NA,NA,24h,,"pmid:32754155;developmental_stage:adult;disease_status:normal;phenotype:resolving inflammatory reaction;treatment:hrIL-10 (20 ng/ml), hypoxia, 37°C, 1% heat-inactivated human AB serum;timepoint:24h",,,ERR3473164,PASS,ERX3494806,ERS3646379,ERP116751,E-MTAB-8226:2A_24,,PAIRED,Illumina HiSeq 2000
ERP116751.ERX3494807.GPL16791,ERP116751,ERX3494807,GPL11154,"monocyte, treated",other,MCYTE.t,NA,NA,24h,,"pmid:32754155;developmental_stage:adult;disease_status:normal;phenotype:resolving inflammatory reaction;treatment:hrIL-10 (20 ng/ml), hypoxia, 37°C, 1% heat-inactivated human AB serum;timepoint:24h",,,ERR3473165,PASS,ERX3494807,ERS3646380,ERP116751,E-MTAB-8226:3A_24,,PAIRED,Illumina HiSeq 2000
ERP116751.ERX3494808.GPL16791,ERP116751,ERX3494808,GPL11154,"monocyte, treated",other,MCYTE.t,NA,NA,48h,,"pmid:32754155;developmental_stage:adult;disease_status:normal;phenotype:resolving inflammatory reaction;treatment:hrTGF-β (10 ng/ml), hypoxia, 37°C, 1% heat-inactivated human AB serum;timepoint:48h",,,ERR3473166,PASS,ERX3494808,ERS3646381,ERP116751,E-MTAB-8226:1A_48,,PAIRED,Illumina HiSeq 2000
ERP116751.ERX3494809.GPL16791,ERP116751,ERX3494809,GPL11154,"monocyte, treated",other,MCYTE.t,NA,NA,48h,,"pmid:32754155;developmental_stage:adult;disease_status:normal;phenotype:resolving inflammatory reaction;treatment:hrTGF-β (10 ng/ml), hypoxia, 37°C, 1% heat-inactivated human AB serum;timepoint:48h",,,ERR3473167,PASS,ERX3494809,ERS3646382,ERP116751,E-MTAB-8226:2A_48,,PAIRED,Illumina HiSeq 2000
ERP116751.ERX3494810.GPL16791,ERP116751,ERX3494810,GPL11154,"monocyte, treated",other,MCYTE.t,NA,NA,48h,,"pmid:32754155;developmental_stage:adult;disease_status:normal;phenotype:resolving inflammatory reaction;treatment:hrTGF-β (10 ng/ml), hypoxia, 37°C, 1% heat-inactivated human AB serum;timepoint:48h",,,ERR3473168,PASS,ERX3494810,ERS3646383,ERP116751,E-MTAB-8226:3A_48,,PAIRED,Illumina HiSeq 2000
ERP116751.ERX3494811.GPL16791,ERP116751,ERX3494811,GPL11154,"monocyte, treated",other,MCYTE.t,NA,NA,4h,,"pmid:32754155;developmental_stage:adult;disease_status:normal;phenotype:persistent inflammatory reaction;treatment:LPS (5 ng/ml), PGN-BS (1 µg/m),Poly(I:C) (500 ng/ml, HMW),CpG (1 µM; ODN 2395), hypoxia, 39°C, 5% heat-inactivated human AB serum;timepoint:4h",,,ERR3473169,PASS,ERX3494811,ERS3646384,ERP116751,E-MTAB-8226:1C_4,,PAIRED,Illumina HiSeq 2000
ERP116751.ERX3494812.GPL16791,ERP116751,ERX3494812,GPL11154,"monocyte, treated",other,MCYTE.t,NA,NA,4h,,"pmid:32754155;developmental_stage:adult;disease_status:normal;phenotype:persistent inflammatory reaction;treatment:LPS (5 ng/ml), PGN-BS (1 µg/m),Poly(I:C) (500 ng/ml, HMW),CpG (1 µM; ODN 2395), hypoxia, 39°C, 5% heat-inactivated human AB serum;timepoint:4h",,,ERR3473170,PASS,ERX3494812,ERS3646385,ERP116751,E-MTAB-8226:2C_4,,PAIRED,Illumina HiSeq 2000
ERP116751.ERX3494813.GPL16791,ERP116751,ERX3494813,GPL11154,"monocyte, treated",other,MCYTE.t,NA,NA,4h,,"pmid:32754155;developmental_stage:adult;disease_status:normal;phenotype:persistent inflammatory reaction;treatment:LPS (5 ng/ml), PGN-BS (1 µg/m),Poly(I:C) (500 ng/ml, HMW),CpG (1 µM; ODN 2395), hypoxia, 39°C, 5% heat-inactivated human AB serum;timepoint:4h",,,ERR3473171,PASS,ERX3494813,ERS3646386,ERP116751,E-MTAB-8226:3C_4,,PAIRED,Illumina HiSeq 2000
ERP116751.ERX3494814.GPL16791,ERP116751,ERX3494814,GPL11154,monocyte,standard,MCYTE,NA,NA,0h,,pmid:32754155;developmental_stage:adult;disease_status:normal;phenotype:persistent inflammatory reaction;treatment:none;timepoint:0h,,,ERR3473172,PASS,ERX3494814,ERS3646387,ERP116751,E-MTAB-8226:1C_0,,PAIRED,Illumina HiSeq 2000
ERP116751.ERX3494815.GPL16791,ERP116751,ERX3494815,GPL11154,monocyte,standard,MCYTE,NA,NA,0h,,pmid:32754155;developmental_stage:adult;disease_status:normal;phenotype:persistent inflammatory reaction;treatment:none;timepoint:0h,,,ERR3473173,PASS,ERX3494815,ERS3646388,ERP116751,E-MTAB-8226:2C_0,,PAIRED,Illumina HiSeq 2000
ERP116751.ERX3494816.GPL16791,ERP116751,ERX3494816,GPL11154,monocyte,standard,MCYTE,NA,NA,0h,,pmid:32754155;developmental_stage:adult;disease_status:normal;phenotype:persistent inflammatory reaction;treatment:none;timepoint:0h,,,ERR3473174,PASS,ERX3494816,ERS3646389,ERP116751,E-MTAB-8226:3C_0,,PAIRED,Illumina HiSeq 2000
ERP116751.ERX3494817.GPL16791,ERP116751,ERX3494817,GPL11154,monocyte,standard,MCYTE,NA,NA,0h,,pmid:32754155;developmental_stage:adult;disease_status:normal;phenotype:resolving inflammatory reaction;treatment:none;timepoint:0h,,,ERR3473175,PASS,ERX3494817,ERS3646390,ERP116751,E-MTAB-8226:1A_0,,PAIRED,Illumina HiSeq 2000
ERP116751.ERX3494818.GPL16791,ERP116751,ERX3494818,GPL11154,monocyte,standard,MCYTE,NA,NA,0h,,pmid:32754155;developmental_stage:adult;disease_status:normal;phenotype:resolving inflammatory reaction;treatment:none;timepoint:0h,,,ERR3473176,PASS,ERX3494818,ERS3646391,ERP116751,E-MTAB-8226:2A_0,,PAIRED,Illumina HiSeq 2000
ERP116751.ERX3494819.GPL16791,ERP116751,ERX3494819,GPL11154,monocyte,standard,MCYTE,NA,NA,0h,,pmid:32754155;developmental_stage:adult;disease_status:normal;phenotype:resolving inflammatory reaction;treatment:none;timepoint:0h,,,ERR3473177,PASS,ERX3494819,ERS3646392,ERP116751,E-MTAB-8226:3A_0,,PAIRED,Illumina HiSeq 2000
SRP032455.SRX372044.GPL11154,SRP032455,SRX372044,GPL11154,white blood cell,standard,WBC,NA,NA,,,pmid:26834243; disease_status:healthy;developmental_stage:adult;tissue_source:peripheral blood;,GSE51984,GSM1256809,SRR1022936,"WARN(5,7)",SRX372044,SRS497474,SRP032455,GSM1256809,,PAIRED,Illumina HiSeq 2000
SRP032455.SRX372044.GPL11154,SRP032455,SRX372044,GPL11154,white blood cell,standard,WBC,NA,NA,,,pmid:26834243; disease_status:healthy;developmental_stage:adult;tissue_source:peripheral blood;,GSE51984,GSM1256809,SRR1022937,"WARN(5,7)",SRX372044,SRS497474,SRP032455,GSM1256809,,PAIRED,Illumina HiSeq 2000
SRP032455.SRX372044.GPL11154,SRP032455,SRX372044,GPL11154,white blood cell,standard,WBC,NA,NA,,,pmid:26834243; disease_status:healthy;developmental_stage:adult;tissue_source:peripheral blood;,GSE51984,GSM1256809,SRR1022938,"WARN(5,7)",SRX372044,SRS497474,SRP032455,GSM1256809,,PAIRED,Illumina HiSeq 2000
SRP032455.SRX372045.GPL11154,SRP032455,SRX372045,GPL11154,white blood cell,standard,WBC,NA,NA,,,pmid:26834243; disease_status:healthy;developmental_stage:adult;tissue_source:peripheral blood;,GSE51984,GSM1256810,SRR1022939,"WARN(5,7)",SRX372045,SRS497475,SRP032455,GSM1256810,,PAIRED,Illumina HiSeq 2000
SRP032455.SRX372045.GPL11154,SRP032455,SRX372045,GPL11154,white blood cell,standard,WBC,NA,NA,,,pmid:26834243; disease_status:healthy;developmental_stage:adult;tissue_source:peripheral blood;,GSE51984,GSM1256810,SRR1022940,"WARN(5,7)",SRX372045,SRS497475,SRP032455,GSM1256810,,PAIRED,Illumina HiSeq 2000
SRP032455.SRX372045.GPL11154,SRP032455,SRX372045,GPL11154,white blood cell,standard,WBC,NA,NA,,,pmid:26834243; disease_status:healthy;developmental_stage:adult;tissue_source:peripheral blood;,GSE51984,GSM1256810,SRR1022941,"WARN(5,7)",SRX372045,SRS497475,SRP032455,GSM1256810,,PAIRED,Illumina HiSeq 2000
SRP032455.SRX372046.GPL11154,SRP032455,SRX372046,GPL11154,white blood cell,standard,WBC,NA,NA,,,pmid:26834243; disease_status:healthy;developmental_stage:adult;tissue_source:peripheral blood;,GSE51984,GSM1256811,SRR1022942,WARN(5),SRX372046,SRS497476,SRP032455,GSM1256811,,PAIRED,Illumina HiSeq 2000
SRP032455.SRX372046.GPL11154,SRP032455,SRX372046,GPL11154,white blood cell,standard,WBC,NA,NA,,,pmid:26834243; disease_status:healthy;developmental_stage:adult;tissue_source:peripheral blood;,GSE51984,GSM1256811,SRR1022943,PASS,SRX372046,SRS497476,SRP032455,GSM1256811,,PAIRED,Illumina HiSeq 2000
SRP032455.SRX372046.GPL11154,SRP032455,SRX372046,GPL11154,white blood cell,standard,WBC,NA,NA,,,pmid:26834243; disease_status:healthy;developmental_stage:adult;tissue_source:peripheral blood;,GSE51984,GSM1256811,SRR1022944,PASS,SRX372046,SRS497476,SRP032455,GSM1256811,,PAIRED,Illumina HiSeq 2000
SRP032455.SRX372047.GPL11154,SRP032455,SRX372047,GPL11154,B-cell,standard,BCELL,NA,NA,,,pmid:26834243; disease_status:healthy;developmental_stage:adult;tissue_source:peripheral blood;sort:CD19+ within lymphocyte gate,GSE51984,GSM1256812,SRR1022945,"WARN(1,5,7)",SRX372047,SRS497477,SRP032455,GSM1256812,,PAIRED,Illumina HiSeq 2000
SRP032455.SRX372047.GPL11154,SRP032455,SRX372047,GPL11154,B-cell,standard,BCELL,NA,NA,,,pmid:26834243; disease_status:healthy;developmental_stage:adult;tissue_source:peripheral blood;sort:CD19+ within lymphocyte gate,GSE51984,GSM1256812,SRR1022946,"WARN(1,5,7)",SRX372047,SRS497477,SRP032455,GSM1256812,,PAIRED,Illumina HiSeq 2000
SRP032455.SRX372047.GPL11154,SRP032455,SRX372047,GPL11154,B-cell,standard,BCELL,NA,NA,,,pmid:26834243; disease_status:healthy;developmental_stage:adult;tissue_source:peripheral blood;sort:CD19+ within lymphocyte gate,GSE51984,GSM1256812,SRR1022947,"WARN(5,7)",SRX372047,SRS497477,SRP032455,GSM1256812,,PAIRED,Illumina HiSeq 2000
SRP032455.SRX372048.GPL11154,SRP032455,SRX372048,GPL11154,B-cell,standard,BCELL,NA,NA,,,pmid:26834243; disease_status:healthy;developmental_stage:adult;tissue_source:peripheral blood;sort:CD19+ within lymphocyte gate,GSE51984,GSM1256813,SRR1022948,PASS,SRX372048,SRS497478,SRP032455,GSM1256813,,PAIRED,Illumina HiSeq 2000
SRP032455.SRX372048.GPL11154,SRP032455,SRX372048,GPL11154,B-cell,standard,BCELL,NA,NA,,,pmid:26834243; disease_status:healthy;developmental_stage:adult;tissue_source:peripheral blood;sort:CD19+ within lymphocyte gate,GSE51984,GSM1256813,SRR1022949,PASS,SRX372048,SRS497478,SRP032455,GSM1256813,,PAIRED,Illumina HiSeq 2000
SRP032455.SRX372048.GPL11154,SRP032455,SRX372048,GPL11154,B-cell,standard,BCELL,NA,NA,,,pmid:26834243; disease_status:healthy;developmental_stage:adult;tissue_source:peripheral blood;sort:CD19+ within lymphocyte gate,GSE51984,GSM1256813,SRR1022950,PASS,SRX372048,SRS497478,SRP032455,GSM1256813,,PAIRED,Illumina HiSeq 2000
SRP032455.SRX372049.GPL11154,SRP032455,SRX372049,GPL11154,B-cell,standard,BCELL,NA,NA,,,pmid:26834243; disease_status:healthy;developmental_stage:adult;tissue_source:peripheral blood;sort:CD19+ within lymphocyte gate,GSE51984,GSM1256814,SRR1022951,"WARN(2,5)",SRX372049,SRS497479,SRP032455,GSM1256814,,PAIRED,Illumina HiSeq 2000
SRP032455.SRX372049.GPL11154,SRP032455,SRX372049,GPL11154,B-cell,standard,BCELL,NA,NA,,,pmid:26834243; disease_status:healthy;developmental_stage:adult;tissue_source:peripheral blood;sort:CD19+ within lymphocyte gate,GSE51984,GSM1256814,SRR1022952,"WARN(2,5)",SRX372049,SRS497479,SRP032455,GSM1256814,,PAIRED,Illumina HiSeq 2000
SRP032455.SRX372049.GPL11154,SRP032455,SRX372049,GPL11154,B-cell,standard,BCELL,NA,NA,,,pmid:26834243; disease_status:healthy;developmental_stage:adult;tissue_source:peripheral blood;sort:CD19+ within lymphocyte gate,GSE51984,GSM1256814,SRR1022953,WARN(2),SRX372049,SRS497479,SRP032455,GSM1256814,,PAIRED,Illumina HiSeq 2000
SRP032455.SRX372050.GPL11154,SRP032455,SRX372050,GPL11154,B-cell,standard,BCELL,NA,NA,,,pmid:26834243; disease_status:healthy;developmental_stage:adult;tissue_source:peripheral blood;sort:CD19+ within lymphocyte gate,GSE51984,GSM1256815,SRR1022954,PASS,SRX372050,SRS497480,SRP032455,GSM1256815,,PAIRED,Illumina HiSeq 2000
SRP032455.SRX372050.GPL11154,SRP032455,SRX372050,GPL11154,B-cell,standard,BCELL,NA,NA,,,pmid:26834243; disease_status:healthy;developmental_stage:adult;tissue_source:peripheral blood;sort:CD19+ within lymphocyte gate,GSE51984,GSM1256815,SRR1022955,PASS,SRX372050,SRS497480,SRP032455,GSM1256815,,PAIRED,Illumina HiSeq 2000
SRP032455.SRX372050.GPL11154,SRP032455,SRX372050,GPL11154,B-cell,standard,BCELL,NA,NA,,,pmid:26834243; disease_status:healthy;developmental_stage:adult;tissue_source:peripheral blood;sort:CD19+ within lymphocyte gate,GSE51984,GSM1256815,SRR1022956,PASS,SRX372050,SRS497480,SRP032455,GSM1256815,,PAIRED,Illumina HiSeq 2000
SRP032455.SRX372053.GPL11154,SRP032455,SRX372053,GPL11154,granulocyte,standard,GRCYTE,NA,NA,,,pmid:26834243; disease_status:healthy;developmental_stage:adult;tissue_source:peripheral blood;sort:CD33+ within granulocyte gate,GSE51984,GSM1256818,SRR1022962,"WARN(5,7)",SRX372053,SRS497483,SRP032455,GSM1256818,,PAIRED,Illumina HiSeq 2000
SRP032455.SRX372053.GPL11154,SRP032455,SRX372053,GPL11154,granulocyte,standard,GRCYTE,NA,NA,,,pmid:26834243; disease_status:healthy;developmental_stage:adult;tissue_source:peripheral blood;sort:CD33+ within granulocyte gate,GSE51984,GSM1256818,SRR1022963,"WARN(5,7)",SRX372053,SRS497483,SRP032455,GSM1256818,,PAIRED,Illumina HiSeq 2000
SRP032455.SRX372053.GPL11154,SRP032455,SRX372053,GPL11154,granulocyte,standard,GRCYTE,NA,NA,,,pmid:26834243; disease_status:healthy;developmental_stage:adult;tissue_source:peripheral blood;sort:CD33+ within granulocyte gate,GSE51984,GSM1256818,SRR1022964,"WARN(5,7)",SRX372053,SRS497483,SRP032455,GSM1256818,,PAIRED,Illumina HiSeq 2000
SRP032455.SRX372054.GPL11154,SRP032455,SRX372054,GPL11154,granulocyte,standard,GRCYTE,NA,NA,,,pmid:26834243; disease_status:healthy;developmental_stage:adult;tissue_source:peripheral blood;sort:CD33+ within granulocyte gate,GSE51984,GSM1256819,SRR1022965,"WARN(2,5,7)",SRX372054,SRS497484,SRP032455,GSM1256819,,PAIRED,Illumina HiSeq 2000
SRP032455.SRX372054.GPL11154,SRP032455,SRX372054,GPL11154,granulocyte,standard,GRCYTE,NA,NA,,,pmid:26834243; disease_status:healthy;developmental_stage:adult;tissue_source:peripheral blood;sort:CD33+ within granulocyte gate,GSE51984,GSM1256819,SRR1022966,"WARN(5,7)",SRX372054,SRS497484,SRP032455,GSM1256819,,PAIRED,Illumina HiSeq 2000
SRP032455.SRX372054.GPL11154,SRP032455,SRX372054,GPL11154,granulocyte,standard,GRCYTE,NA,NA,,,pmid:26834243; disease_status:healthy;developmental_stage:adult;tissue_source:peripheral blood;sort:CD33+ within granulocyte gate,GSE51984,GSM1256819,SRR1022967,WARN(5),SRX372054,SRS497484,SRP032455,GSM1256819,,PAIRED,Illumina HiSeq 2000
SRP032455.SRX372055.GPL11154,SRP032455,SRX372055,GPL11154,granulocyte,standard,GRCYTE,NA,NA,,,pmid:26834243; disease_status:healthy;developmental_stage:adult;tissue_source:peripheral blood;sort:CD33+ within granulocyte gate,GSE51984,GSM1256820,SRR1022968,PASS,SRX372055,SRS497485,SRP032455,GSM1256820,,PAIRED,Illumina HiSeq 2000
SRP032455.SRX372055.GPL11154,SRP032455,SRX372055,GPL11154,granulocyte,standard,GRCYTE,NA,NA,,,pmid:26834243; disease_status:healthy;developmental_stage:adult;tissue_source:peripheral blood;sort:CD33+ within granulocyte gate,GSE51984,GSM1256820,SRR1022969,PASS,SRX372055,SRS497485,SRP032455,GSM1256820,,PAIRED,Illumina HiSeq 2000
SRP032455.SRX372055.GPL11154,SRP032455,SRX372055,GPL11154,granulocyte,standard,GRCYTE,NA,NA,,,pmid:26834243; disease_status:healthy;developmental_stage:adult;tissue_source:peripheral blood;sort:CD33+ within granulocyte gate,GSE51984,GSM1256820,SRR1022970,PASS,SRX372055,SRS497485,SRP032455,GSM1256820,,PAIRED,Illumina HiSeq 2000
SRP032455.SRX372056.GPL11154,SRP032455,SRX372056,GPL11154,granulocyte,standard,GRCYTE,NA,NA,,,pmid:26834243; disease_status:healthy;developmental_stage:adult;tissue_source:peripheral blood;sort:CD33+ within granulocyte gate,GSE51984,GSM1256821,SRR1022971,PASS,SRX372056,SRS497486,SRP032455,GSM1256821,,PAIRED,Illumina HiSeq 2000
SRP032455.SRX372056.GPL11154,SRP032455,SRX372056,GPL11154,granulocyte,standard,GRCYTE,NA,NA,,,pmid:26834243; disease_status:healthy;developmental_stage:adult;tissue_source:peripheral blood;sort:CD33+ within granulocyte gate,GSE51984,GSM1256821,SRR1022972,PASS,SRX372056,SRS497486,SRP032455,GSM1256821,,PAIRED,Illumina HiSeq 2000
SRP032455.SRX372057.GPL11154,SRP032455,SRX372057,GPL11154,monocyte,standard,MCYTE,NA,NA,,,pmid:26834243; disease_status:healthy;developmental_stage:adult;tissue_source:peripheral blood;sort:CD14+ within monocyte gate,GSE51984,GSM1256822,SRR1022973,"WARN(5,7)",SRX372057,SRS497487,SRP032455,GSM1256822,,PAIRED,Illumina HiSeq 2000
SRP032455.SRX372057.GPL11154,SRP032455,SRX372057,GPL11154,monocyte,standard,MCYTE,NA,NA,,,pmid:26834243; disease_status:healthy;developmental_stage:adult;tissue_source:peripheral blood;sort:CD14+ within monocyte gate,GSE51984,GSM1256822,SRR1022974,"WARN(5,7)",SRX372057,SRS497487,SRP032455,GSM1256822,,PAIRED,Illumina HiSeq 2000
SRP032455.SRX372057.GPL11154,SRP032455,SRX372057,GPL11154,monocyte,standard,MCYTE,NA,NA,,,pmid:26834243; disease_status:healthy;developmental_stage:adult;tissue_source:peripheral blood;sort:CD14+ within monocyte gate,GSE51984,GSM1256822,SRR1022975,WARN(5),SRX372057,SRS497487,SRP032455,GSM1256822,,PAIRED,Illumina HiSeq 2000
SRP032455.SRX372058.GPL11154,SRP032455,SRX372058,GPL11154,monocyte,standard,MCYTE,NA,NA,,,pmid:26834243; disease_status:healthy;developmental_stage:adult;tissue_source:peripheral blood;sort:CD14+ within monocyte gate,GSE51984,GSM1256823,SRR1022976,"WARN(5,7)",SRX372058,SRS497488,SRP032455,GSM1256823,,PAIRED,Illumina HiSeq 2000
SRP032455.SRX372058.GPL11154,SRP032455,SRX372058,GPL11154,monocyte,standard,MCYTE,NA,NA,,,pmid:26834243; disease_status:healthy;developmental_stage:adult;tissue_source:peripheral blood;sort:CD14+ within monocyte gate,GSE51984,GSM1256823,SRR1022977,"WARN(5,7)",SRX372058,SRS497488,SRP032455,GSM1256823,,PAIRED,Illumina HiSeq 2000
SRP032455.SRX372058.GPL11154,SRP032455,SRX372058,GPL11154,monocyte,standard,MCYTE,NA,NA,,,pmid:26834243; disease_status:healthy;developmental_stage:adult;tissue_source:peripheral blood;sort:CD14+ within monocyte gate,GSE51984,GSM1256823,SRR1022978,WARN(5),SRX372058,SRS497488,SRP032455,GSM1256823,,PAIRED,Illumina HiSeq 2000
SRP032455.SRX372059.GPL11154,SRP032455,SRX372059,GPL11154,monocyte,standard,MCYTE,NA,NA,,,pmid:26834243; disease_status:healthy;developmental_stage:adult;tissue_source:peripheral blood;sort:CD14+ within monocyte gate,GSE51984,GSM1256824,SRR1022979,PASS,SRX372059,SRS497489,SRP032455,GSM1256824,,PAIRED,Illumina HiSeq 2000
SRP032455.SRX372059.GPL11154,SRP032455,SRX372059,GPL11154,monocyte,standard,MCYTE,NA,NA,,,pmid:26834243; disease_status:healthy;developmental_stage:adult;tissue_source:peripheral blood;sort:CD14+ within monocyte gate,GSE51984,GSM1256824,SRR1022980,PASS,SRX372059,SRS497489,SRP032455,GSM1256824,,PAIRED,Illumina HiSeq 2000
SRP032455.SRX372059.GPL11154,SRP032455,SRX372059,GPL11154,monocyte,standard,MCYTE,NA,NA,,,pmid:26834243; disease_status:healthy;developmental_stage:adult;tissue_source:peripheral blood;sort:CD14+ within monocyte gate,GSE51984,GSM1256824,SRR1022981,PASS,SRX372059,SRS497489,SRP032455,GSM1256824,,PAIRED,Illumina HiSeq 2000
SRP032455.SRX372060.GPL11154,SRP032455,SRX372060,GPL11154,monocyte,standard,MCYTE,NA,NA,,,pmid:26834243; disease_status:healthy;developmental_stage:adult;tissue_source:peripheral blood;sort:CD14+ within monocyte gate,GSE51984,GSM1256825,SRR1022982,WARN(5),SRX372060,SRS497490,SRP032455,GSM1256825,,PAIRED,Illumina HiSeq 2000
SRP032455.SRX372060.GPL11154,SRP032455,SRX372060,GPL11154,monocyte,standard,MCYTE,NA,NA,,,pmid:26834243; disease_status:healthy;developmental_stage:adult;tissue_source:peripheral blood;sort:CD14+ within monocyte gate,GSE51984,GSM1256825,SRR1022983,PASS,SRX372060,SRS497490,SRP032455,GSM1256825,,PAIRED,Illumina HiSeq 2000
SRP032455.SRX372060.GPL11154,SRP032455,SRX372060,GPL11154,monocyte,standard,MCYTE,NA,NA,,,pmid:26834243; disease_status:healthy;developmental_stage:adult;tissue_source:peripheral blood;sort:CD14+ within monocyte gate,GSE51984,GSM1256825,SRR1022984,PASS,SRX372060,SRS497490,SRP032455,GSM1256825,,PAIRED,Illumina HiSeq 2000
SRP032455.SRX372061.GPL11154,SRP032455,SRX372061,GPL11154,monocyte,standard,MCYTE,NA,NA,,,pmid:26834243; disease_status:healthy;developmental_stage:adult;tissue_source:peripheral blood;sort:CD14+ within monocyte gate,GSE51984,GSM1256826,SRR1022985,PASS,SRX372061,SRS497491,SRP032455,GSM1256826,,PAIRED,Illumina HiSeq 2000
SRP032455.SRX372061.GPL11154,SRP032455,SRX372061,GPL11154,monocyte,standard,MCYTE,NA,NA,,,pmid:26834243; disease_status:healthy;developmental_stage:adult;tissue_source:peripheral blood;sort:CD14+ within monocyte gate,GSE51984,GSM1256826,SRR1022986,PASS,SRX372061,SRS497491,SRP032455,GSM1256826,,PAIRED,Illumina HiSeq 2000
SRP032455.SRX372062.GPL11154,SRP032455,SRX372062,GPL11154,peripheral blood CD34+ cells,standard,CD34plus,NA,NA,,,pmid:26834243; disease_status:healthy;developmental_stage:adult;tissue_source:peripheral blood;sort:CD34+ within lymphocyte gate;pool:sorted from pooled WBC of 4 individuals,GSE51984,GSM1256827,SRR1022987,"WARN(2,5)",SRX372062,SRS497492,SRP032455,GSM1256827,,PAIRED,Illumina HiSeq 2000
SRP032455.SRX372062.GPL11154,SRP032455,SRX372062,GPL11154,peripheral blood CD34+ cells,standard,CD34plus,NA,NA,,,pmid:26834243; disease_status:healthy;developmental_stage:adult;tissue_source:peripheral blood;sort:CD34+ within lymphocyte gate;pool:sorted from pooled WBC of 4 individuals,GSE51984,GSM1256827,SRR1022988,WARN(2),SRX372062,SRS497492,SRP032455,GSM1256827,,PAIRED,Illumina HiSeq 2000
